VIN,Year,Model,Body,Trim,Engine,Trans.,Drivetrain,Exterior_Color,Interior_Color,Interior,MSRP,Order #,Equipment
2C3CDZL98PH100034,2023,CHALLENGER,COUPE,SRT DEMON 170,6.2L V8 Supercharged HO,TorqueFlite 8-Speed Automatic Transmission,RWD,Octane Red,Black / Demonic Red,170 Laguna Leather Seats,"$136,931 ",3098,"""{\""Octane Red Exterior Paint\"":\""395\"",\""SRT\\u00ae Hellcat Redeye Widebody - 27Q\"":\""16605\"",\""Premium Group - Black Alcantara / Laguna\"":\""5995\"",\""SRT\\u00ae Demon 170\"":\""20466\"",\""Demonic Red Seat Belts\"":\""395\"",\""TorqueFlite\\u00ae 8-Speed Automatic Transmission\"":\""2995\"",\""170 Satin Black Hood / Roof / Decklid Graphic\"":\""3695\"",\""Uconnect\\u00ae 4C NAV with 8.4-Inch Touch Screen Display\"":\""995\"",\""Carbon Fiber 2-Piece Wheels - Frt 8x8 Rr 17x11\"":\""11495\"",\""Gas Guzzler Tax\"":\""3700\"",\""Destination Charge\"":\""1595\""}"""
2C3CDZL9XPH100035,2023,CHALLENGER,COUPE,SRT DEMON 170,6.2L V8 Supercharged HO,TorqueFlite 8-Speed Automatic Transmission,RWD,Pitch-Black,Black,170 Alcantara Leather Seats,"$136,536 ",3099,"""{\""SRT\\u00ae Hellcat Redeye Widebody - 27Q\"":\""16605\"",\""Premium Group - Black Alcantara / Laguna\"":\""5995\"",\""SRT\\u00ae Demon 170\"":\""20466\"",\""Demonic Red Seat Belts\"":\""395\"",\""TorqueFlite\\u00ae 8-Speed Automatic Transmission\"":\""2995\"",\""170 Satin Black Hood / Roof / Decklid Graphic\"":\""3695\"",\""Uconnect\\u00ae 4C NAV with 8.4-Inch Touch Screen Display\"":\""995\"",\""Carbon Fiber 2-Piece Wheels - Frt 8x8 Rr 17x11\"":\""11495\"",\""Gas Guzzler Tax\"":\""3700\"",\""Destination Charge\"":\""1595\""}"""
2C3CDZL91PH100036,2023,CHALLENGER,COUPE,SRT DEMON 170,6.2L V8 Supercharged HO,TorqueFlite 8-Speed Automatic Transmission,RWD,Go Mango,Black,170 Alcantara Leather Seats,"$118,351 ",3100,"""{\""Go Mango Exterior Paint\"":\""395\"",\""SRT\\u00ae Hellcat Redeye Widebody - 27Q\"":\""14605\"",\""Premium Group - Black Alcantara / Laguna\"":\""5995\"",\""SRT\\u00ae Demon 170\"":\""20466\"",\""TorqueFlite\\u00ae 8-Speed Automatic Transmission\"":\""2995\"",\""Gas Guzzler Tax\"":\""3700\"",\""Destination Charge\"":\""1595\""}"""
2C3CDZL93PH100037,2023,CHALLENGER,COUPE,SRT DEMON 170,6.2L V8 Supercharged HO,TorqueFlite 8-Speed Automatic Transmission,RWD,Pitch-Black,Black,170 Alcantara Leather Seats,"$150,946 ",3101,"""{\""SRT\\u00ae Hellcat Redeye Widebody - 27Q\"":\""16605\"",\""Premium Group - Black Alcantara / Laguna\"":\""5995\"",\""SRT\\u00ae Demon 170\"":\""20466\"",\""TorqueFlite\\u00ae 8-Speed Automatic Transmission\"":\""2995\"",\""Uconnect\\u00ae 4C NAV with 8.4-Inch Touch Screen Display\"":\""995\"",\""Jailbreak 170\"":\""29995\"",\""Gas Guzzler Tax\"":\""3700\"",\""Destination Charge\"":\""1595\""}"""
2C3CDZL95PH100038,2023,CHALLENGER,COUPE,SRT DEMON 170,6.2L V8 Supercharged HO,TorqueFlite 8-Speed Automatic Transmission,RWD,Pitch-Black,Black / Demonic Red,170 Laguna Leather Seats,"$120,951 ",3102,"""{\""SRT\\u00ae Hellcat Redeye Widebody - 27Q\"":\""16605\"",\""Premium Group - Black Alcantara / Laguna\"":\""5995\"",\""SRT\\u00ae Demon 170\"":\""20466\"",\""TorqueFlite\\u00ae 8-Speed Automatic Transmission\"":\""2995\"",\""Uconnect\\u00ae 4C NAV with 8.4-Inch Touch Screen Display\"":\""995\"",\""Gas Guzzler Tax\"":\""3700\"",\""Destination Charge\"":\""1595\""}"""
2C3CDZL97PH100039,2023,CHALLENGER,COUPE,SRT DEMON 170,6.2L V8 Supercharged HO,TorqueFlite 8-Speed Automatic Transmission,RWD,Frostbite,Black,170 Alcantara Leather Seats,"$118,051 ",3103,"""{\""Frostbite Exterior Paint\"":\""95\"",\""SRT\\u00ae Hellcat Redeye Widebody - 27Q\"":\""14605\"",\""Premium Group - Black Alcantara / Laguna\"":\""5995\"",\""SRT\\u00ae Demon 170\"":\""20466\"",\""TorqueFlite\\u00ae 8-Speed Automatic Transmission\"":\""2995\"",\""Gas Guzzler Tax\"":\""3700\"",\""Destination Charge\"":\""1595\""}"""
2C3CDZL93PH100040,2023,CHALLENGER,COUPE,SRT DEMON 170,6.2L V8 Supercharged HO,TorqueFlite 8-Speed Automatic Transmission,RWD,Frostbite,Black / Demonic Red,170 Laguna Leather Seats,"$131,941 ",3104,"""{\""Frostbite Exterior Paint\"":\""95\"",\""SRT\\u00ae Hellcat Redeye Widebody - 27Q\"":\""16605\"",\""Premium Group - Black Alcantara / Laguna\"":\""5995\"",\""SRT\\u00ae Demon 170\"":\""20466\"",\""Demonic Red Seat Belts\"":\""395\"",\""TorqueFlite\\u00ae 8-Speed Automatic Transmission\"":\""2995\"",\""Carbon Fiber 2-Piece Wheels - Frt 8x8 Rr 17x11\"":\""11495\"",\""Gas Guzzler Tax\"":\""3700\"",\""Destination Charge\"":\""1595\""}"""
2C3CDZL95PH100041,2023,CHALLENGER,COUPE,SRT DEMON 170,6.2L V8 Supercharged HO,TorqueFlite 8-Speed Automatic Transmission,RWD,Pitch-Black,Black / Demonic Red,170 Laguna Leather Seats,"$129,451 ",3105,"""{\""SRT\\u00ae Hellcat Redeye Widebody - 27Q\"":\""14605\"",\""Premium Group - Black Alcantara / Laguna\"":\""5995\"",\""SRT\\u00ae Demon 170\"":\""20466\"",\""TorqueFlite\\u00ae 8-Speed Automatic Transmission\"":\""2995\"",\""Carbon Fiber 2-Piece Wheels - Frt 8x8 Rr 17x11\"":\""11495\"",\""Gas Guzzler Tax\"":\""3700\"",\""Destination Charge\"":\""1595\""}"""
2C3CDZL97PH100042,2023,CHALLENGER,COUPE,SRT DEMON 170,6.2L V8 Supercharged HO,TorqueFlite 8-Speed Automatic Transmission,RWD,Pitch-Black,Black,170 Alcantara Leather Seats,"$133,446 ",3106,"""{\""SRT\\u00ae Hellcat Redeye Widebody - 27Q\"":\""16605\"",\""Premium Group - Black Alcantara / Laguna\"":\""5995\"",\""SRT\\u00ae Demon 170\"":\""20466\"",\""TorqueFlite\\u00ae 8-Speed Automatic Transmission\"":\""2995\"",\""170 Satin Black Hood Graphic\"":\""1995\"",\""Carbon Fiber 2-Piece Wheels - Frt 8x8 Rr 17x11\"":\""11495\"",\""Gas Guzzler Tax\"":\""3700\"",\""Destination Charge\"":\""1595\""}"""
2C3CDZL99PH100043,2023,CHALLENGER,COUPE,SRT DEMON 170,6.2L V8 Supercharged HO,TorqueFlite 8-Speed Automatic Transmission,RWD,TorRed,Black / Demonic Red,170 Laguna Leather Seats,"$133,841 ",3107,"""{\""SRT\\u00ae Hellcat Redeye Widebody - 27Q\"":\""16605\"",\""Premium Group - Black Alcantara / Laguna\"":\""5995\"",\""SRT\\u00ae Demon 170\"":\""20466\"",\""Demonic Red Seat Belts\"":\""395\"",\""TorqueFlite\\u00ae 8-Speed Automatic Transmission\"":\""2995\"",\""170 Satin Black Hood Graphic\"":\""1995\"",\""Carbon Fiber 2-Piece Wheels - Frt 8x8 Rr 17x11\"":\""11495\"",\""Gas Guzzler Tax\"":\""3700\"",\""Destination Charge\"":\""1595\""}"""
2C3CDZL90PH100044,2023,CHALLENGER,COUPE,SRT DEMON 170,6.2L V8 Supercharged HO,TorqueFlite 8-Speed Automatic Transmission,RWD,Pitch-Black,Black / Demonic Red,170 Laguna Leather Seats,"$120,951 ",3108,"""{\""SRT\\u00ae Hellcat Redeye Widebody - 27Q\"":\""16605\"",\""Premium Group - Black Alcantara / Laguna\"":\""5995\"",\""SRT\\u00ae Demon 170\"":\""20466\"",\""TorqueFlite\\u00ae 8-Speed Automatic Transmission\"":\""2995\"",\""Uconnect\\u00ae 4C NAV with 8.4-Inch Touch Screen Display\"":\""995\"",\""Gas Guzzler Tax\"":\""3700\"",\""Destination Charge\"":\""1595\""}"""
2C3CDZL92PH100045,2023,CHALLENGER,COUPE,SRT DEMON 170,6.2L V8 Supercharged HO,TorqueFlite 8-Speed Automatic Transmission,RWD,Pitch-Black,Black,170 Alcantara Leather Seats,"$150,346 ",3109,"""{\""SRT\\u00ae Hellcat Redeye Widebody - 27Q\"":\""16605\"",\""Premium Group - Black Alcantara / Laguna\"":\""5995\"",\""SRT\\u00ae Demon 170\"":\""20466\"",\""Demonic Red Seat Belts\"":\""395\"",\""TorqueFlite\\u00ae 8-Speed Automatic Transmission\"":\""2995\"",\""Jailbreak 170\"":\""29995\"",\""Gas Guzzler Tax\"":\""3700\"",\""Destination Charge\"":\""1595\""}"""
2C3CDZL94PH100046,2023,CHALLENGER,COUPE,SRT DEMON 170,6.2L V8 Supercharged HO,TorqueFlite 8-Speed Automatic Transmission,RWD,F8 Green,Black,170 Cloth Seats,"$117,336 ",3110,"""{\""F8 Green Exterior Paint\"":\""95\"",\""SRT\\u00ae Hellcat Redeye Widebody - 27Q\"":\""14605\"",\""Full Cloth Interior\"":\""1995\"",\""SRT\\u00ae Demon 170\"":\""20466\"",\""Trunk Dress Kit for Cloth Interior\"":\""295\"",\""TorqueFlite\\u00ae 8-Speed Automatic Transmission\"":\""2995\"",\""170 Satin Black Hood Graphic\"":\""1995\"",\""Uconnect\\u00ae 4C NAV with 8.4-Inch Touch Screen Display\"":\""995\"",\""Gas Guzzler Tax\"":\""3700\"",\""Destination Charge\"":\""1595\""}"""
2C3CDZL96PH100047,2023,CHALLENGER,COUPE,SRT DEMON 170,6.2L V8 Supercharged HO,TorqueFlite 8-Speed Automatic Transmission,RWD,Triple Nickel,Black,170 Alcantara Leather Seats,"$122,046 ",3111,"""{\""Triple Nickel Exterior Paint\"":\""95\"",\""SRT\\u00ae Hellcat Redeye Widebody - 27Q\"":\""16605\"",\""Premium Group - Black Alcantara / Laguna\"":\""5995\"",\""SRT\\u00ae Demon 170\"":\""20466\"",\""TorqueFlite\\u00ae 8-Speed Automatic Transmission\"":\""2995\"",\""170 Satin Black Hood Graphic\"":\""1995\"",\""Gas Guzzler Tax\"":\""3700\"",\""Destination Charge\"":\""1595\""}"""
2C3CDZL98PH100048,2023,CHALLENGER,COUPE,SRT DEMON 170,6.2L V8 Supercharged HO,TorqueFlite 8-Speed Automatic Transmission,RWD,White Knuckle,Black / Demonic Red,170 Laguna Leather Seats,"$135,541 ",3112,"""{\""SRT\\u00ae Hellcat Redeye Widebody - 27Q\"":\""16605\"",\""Premium Group - Black Alcantara / Laguna\"":\""5995\"",\""SRT\\u00ae Demon 170\"":\""20466\"",\""Demonic Red Seat Belts\"":\""395\"",\""TorqueFlite\\u00ae 8-Speed Automatic Transmission\"":\""2995\"",\""170 Satin Black Hood / Roof / Decklid Graphic\"":\""3695\"",\""Carbon Fiber 2-Piece Wheels - Frt 8x8 Rr 17x11\"":\""11495\"",\""Gas Guzzler Tax\"":\""3700\"",\""Destination Charge\"":\""1595\""}"""
2C3CDZL9XPH100049,2023,CHALLENGER,COUPE,SRT DEMON 170,6.2L V8 Supercharged HO,TorqueFlite 8-Speed Automatic Transmission,RWD,Go Mango,Black,170 Alcantara Leather Seats,"$124,046 ",3113,"""{\""Go Mango Exterior Paint\"":\""395\"",\""SRT\\u00ae Hellcat Redeye Widebody - 27Q\"":\""16605\"",\""Premium Group - Black Alcantara / Laguna\"":\""5995\"",\""SRT\\u00ae Demon 170\"":\""20466\"",\""TorqueFlite\\u00ae 8-Speed Automatic Transmission\"":\""2995\"",\""170 Satin Black Hood / Roof / Decklid Graphic\"":\""3695\"",\""Gas Guzzler Tax\"":\""3700\"",\""Destination Charge\"":\""1595\""}"""
2C3CDZL98PH100051,2023,CHALLENGER,COUPE,SRT DEMON 170,6.2L V8 Supercharged HO,TorqueFlite 8-Speed Automatic Transmission,RWD,Destroyer Gray,Black,170 Alcantara Leather Seats,"$133,936 ",3115,"""{\""Destroyer Gray Exterior Paint\"":\""95\"",\""SRT\\u00ae Hellcat Redeye Widebody - 27Q\"":\""16605\"",\""Premium Group - Black Alcantara / Laguna\"":\""5995\"",\""SRT\\u00ae Demon 170\"":\""20466\"",\""Demonic Red Seat Belts\"":\""395\"",\""TorqueFlite\\u00ae 8-Speed Automatic Transmission\"":\""2995\"",\""170 Satin Black Hood Graphic\"":\""1995\"",\""Carbon Fiber 2-Piece Wheels - Frt 8x8 Rr 17x11\"":\""11495\"",\""Gas Guzzler Tax\"":\""3700\"",\""Destination Charge\"":\""1595\""}"""
2C3CDZL9XPH100052,2023,CHALLENGER,COUPE,SRT DEMON 170,6.2L V8 Supercharged HO,TorqueFlite 8-Speed Automatic Transmission,RWD,Go Mango,Black,170 Alcantara Leather Seats,"$132,241 ",3116,"""{\""Go Mango Exterior Paint\"":\""395\"",\""SRT\\u00ae Hellcat Redeye Widebody - 27Q\"":\""16605\"",\""Premium Group - Black Alcantara / Laguna\"":\""5995\"",\""SRT\\u00ae Demon 170\"":\""20466\"",\""Demonic Red Seat Belts\"":\""395\"",\""TorqueFlite\\u00ae 8-Speed Automatic Transmission\"":\""2995\"",\""Carbon Fiber 2-Piece Wheels - Frt 8x8 Rr 17x11\"":\""11495\"",\""Gas Guzzler Tax\"":\""3700\"",\""Destination Charge\"":\""1595\""}"""
2C3CDZL91PH100053,2023,CHALLENGER,COUPE,SRT DEMON 170,6.2L V8 Supercharged HO,TorqueFlite 8-Speed Automatic Transmission,RWD,Plum Crazy,Black,170 Cloth Seats,"$131,241 ",3117,"""{\""Plum Crazy Exterior Paint\"":\""95\"",\""SRT\\u00ae Hellcat Redeye Widebody - 27Q\"":\""16605\"",\""Full Cloth Interior\"":\""1995\"",\""SRT\\u00ae Demon 170\"":\""20466\"",\""TorqueFlite\\u00ae 8-Speed Automatic Transmission\"":\""2995\"",\""170 Satin Black Hood / Roof / Decklid Graphic\"":\""3695\"",\""Carbon Fiber 2-Piece Wheels - Frt 8x8 Rr 17x11\"":\""11495\"",\""Gas Guzzler Tax\"":\""3700\"",\""Destination Charge\"":\""1595\""}"""
2C3CDZL93PH100054,2023,CHALLENGER,COUPE,SRT DEMON 170,6.2L V8 Supercharged HO,TorqueFlite 8-Speed Automatic Transmission,RWD,F8 Green,Black,170 Alcantara Leather Seats,"$132,541 ",3118,"""{\""F8 Green Exterior Paint\"":\""95\"",\""SRT\\u00ae Hellcat Redeye Widebody - 27Q\"":\""16605\"",\""Premium Group - Black Alcantara / Laguna\"":\""5995\"",\""SRT\\u00ae Demon 170\"":\""20466\"",\""TorqueFlite\\u00ae 8-Speed Automatic Transmission\"":\""2995\"",\""Uconnect\\u00ae 4C NAV with 8.4-Inch Touch Screen Display\"":\""995\"",\""Carbon Fiber 2-Piece Wheels - Frt 8x8 Rr 17x11\"":\""11495\"",\""Gas Guzzler Tax\"":\""3700\"",\""Destination Charge\"":\""1595\""}"""
2C3CDZL95PH100055,2023,CHALLENGER,COUPE,SRT DEMON 170,6.2L V8 Supercharged HO,TorqueFlite 8-Speed Automatic Transmission,RWD,B5 Blue,Black,170 Alcantara Leather Seats,"$134,536 ",3119,"""{\""B5 Blue Exterior Paint\"":\""95\"",\""SRT\\u00ae Hellcat Redeye Widebody - 27Q\"":\""16605\"",\""Premium Group - Black Alcantara / Laguna\"":\""5995\"",\""SRT\\u00ae Demon 170\"":\""20466\"",\""TorqueFlite\\u00ae 8-Speed Automatic Transmission\"":\""2995\"",\""170 Satin Black Hood Graphic\"":\""1995\"",\""Uconnect\\u00ae 4C NAV with 8.4-Inch Touch Screen Display\"":\""995\"",\""Carbon Fiber 2-Piece Wheels - Frt 8x8 Rr 17x11\"":\""11495\"",\""Gas Guzzler Tax\"":\""3700\"",\""Destination Charge\"":\""1595\""}"""
2C3CDZL97PH100056,2023,CHALLENGER,COUPE,SRT DEMON 170,6.2L V8 Supercharged HO,TorqueFlite 8-Speed Automatic Transmission,RWD,Sublime,Black,170 Alcantara Leather Seats,"$124,441 ",3120,"""{\""Sublime Exterior Paint\"":\""395\"",\""SRT\\u00ae Hellcat Redeye Widebody - 27Q\"":\""16605\"",\""Premium Group - Black Alcantara / Laguna\"":\""5995\"",\""SRT\\u00ae Demon 170\"":\""20466\"",\""Demonic Red Seat Belts\"":\""395\"",\""TorqueFlite\\u00ae 8-Speed Automatic Transmission\"":\""2995\"",\""170 Satin Black Hood / Roof / Decklid Graphic\"":\""3695\"",\""Gas Guzzler Tax\"":\""3700\"",\""Destination Charge\"":\""1595\""}"""
2C3CDZL99PH100057,2023,CHALLENGER,COUPE,SRT DEMON 170,6.2L V8 Supercharged HO,TorqueFlite 8-Speed Automatic Transmission,RWD,B5 Blue,Black,170 Alcantara Leather Seats,"$123,136 ",3121,"""{\""B5 Blue Exterior Paint\"":\""95\"",\""SRT\\u00ae Hellcat Redeye Widebody - 27Q\"":\""14605\"",\""Premium Group - Black Alcantara / Laguna\"":\""5995\"",\""SRT\\u00ae Demon 170\"":\""20466\"",\""Demonic Red Seat Belts\"":\""395\"",\""TorqueFlite\\u00ae 8-Speed Automatic Transmission\"":\""2995\"",\""170 Satin Black Hood / Roof / Decklid Graphic\"":\""3695\"",\""Uconnect\\u00ae 4C NAV with 8.4-Inch Touch Screen Display\"":\""995\"",\""Gas Guzzler Tax\"":\""3700\"",\""Destination Charge\"":\""1595\""}"""
2C3CDZL90PH100058,2023,CHALLENGER,COUPE,SRT DEMON 170,6.2L V8 Supercharged HO,TorqueFlite 8-Speed Automatic Transmission,RWD,Pitch-Black,Black,170 Alcantara Leather Seats,"$132,446 ",3122,"""{\""SRT\\u00ae Hellcat Redeye Widebody - 27Q\"":\""16605\"",\""Premium Group - Black Alcantara / Laguna\"":\""5995\"",\""SRT\\u00ae Demon 170\"":\""20466\"",\""TorqueFlite\\u00ae 8-Speed Automatic Transmission\"":\""2995\"",\""Uconnect\\u00ae 4C NAV with 8.4-Inch Touch Screen Display\"":\""995\"",\""Carbon Fiber 2-Piece Wheels - Frt 8x8 Rr 17x11\"":\""11495\"",\""Gas Guzzler Tax\"":\""3700\"",\""Destination Charge\"":\""1595\""}"""
2C3CDZL92PH100059,2023,CHALLENGER,COUPE,SRT DEMON 170,6.2L V8 Supercharged HO,TorqueFlite 8-Speed Automatic Transmission,RWD,Pitch-Black,Black / Demonic Red,170 Laguna Leather Seats,"$120,951 ",3123,"""{\""SRT\\u00ae Hellcat Redeye Widebody - 27Q\"":\""16605\"",\""Premium Group - Black Alcantara / Laguna\"":\""5995\"",\""SRT\\u00ae Demon 170\"":\""20466\"",\""TorqueFlite\\u00ae 8-Speed Automatic Transmission\"":\""2995\"",\""Uconnect\\u00ae 4C NAV with 8.4-Inch Touch Screen Display\"":\""995\"",\""Gas Guzzler Tax\"":\""3700\"",\""Destination Charge\"":\""1595\""}"""
2C3CDZL99PH100060,2023,CHALLENGER,COUPE,SRT DEMON 170,6.2L V8 Supercharged HO,TorqueFlite 8-Speed Automatic Transmission,RWD,Triple Nickel,Black,170 Alcantara Leather Seats,"$132,541 ",3124,"""{\""Triple Nickel Exterior Paint\"":\""95\"",\""SRT\\u00ae Hellcat Redeye Widebody - 27Q\"":\""16605\"",\""Premium Group - Black Alcantara / Laguna\"":\""5995\"",\""SRT\\u00ae Demon 170\"":\""20466\"",\""TorqueFlite\\u00ae 8-Speed Automatic Transmission\"":\""2995\"",\""Uconnect\\u00ae 4C NAV with 8.4-Inch Touch Screen Display\"":\""995\"",\""Carbon Fiber 2-Piece Wheels - Frt 8x8 Rr 17x11\"":\""11495\"",\""Gas Guzzler Tax\"":\""3700\"",\""Destination Charge\"":\""1595\""}"""
2C3CDZL90PH100061,2023,CHALLENGER,COUPE,SRT DEMON 170,6.2L V8 Supercharged HO,TorqueFlite 8-Speed Automatic Transmission,RWD,Granite,Black / Demonic Red,170 Laguna Leather Seats,"$131,941 ",3125,"""{\""Granite Exterior Paint\"":\""95\"",\""SRT\\u00ae Hellcat Redeye Widebody - 27Q\"":\""16605\"",\""Premium Group - Black Alcantara / Laguna\"":\""5995\"",\""SRT\\u00ae Demon 170\"":\""20466\"",\""Demonic Red Seat Belts\"":\""395\"",\""TorqueFlite\\u00ae 8-Speed Automatic Transmission\"":\""2995\"",\""Carbon Fiber 2-Piece Wheels - Frt 8x8 Rr 17x11\"":\""11495\"",\""Gas Guzzler Tax\"":\""3700\"",\""Destination Charge\"":\""1595\""}"""
2C3CDZL92PH100062,2023,CHALLENGER,COUPE,SRT DEMON 170,6.2L V8 Supercharged HO,TorqueFlite 8-Speed Automatic Transmission,RWD,Plum Crazy,Black,170 Alcantara Leather Seats,"$131,546 ",3126,"""{\""Plum Crazy Exterior Paint\"":\""95\"",\""SRT\\u00ae Hellcat Redeye Widebody - 27Q\"":\""16605\"",\""Premium Group - Black Alcantara / Laguna\"":\""5995\"",\""SRT\\u00ae Demon 170\"":\""20466\"",\""TorqueFlite\\u00ae 8-Speed Automatic Transmission\"":\""2995\"",\""Carbon Fiber 2-Piece Wheels - Frt 8x8 Rr 17x11\"":\""11495\"",\""Gas Guzzler Tax\"":\""3700\"",\""Destination Charge\"":\""1595\""}"""
2C3CDZL94PH100063,2023,CHALLENGER,COUPE,SRT DEMON 170,6.2L V8 Supercharged HO,TorqueFlite 8-Speed Automatic Transmission,RWD,B5 Blue,Black,170 Alcantara Leather Seats,"$122,741 ",3127,"""{\""B5 Blue Exterior Paint\"":\""95\"",\""SRT\\u00ae Hellcat Redeye Widebody - 27Q\"":\""14605\"",\""Premium Group - Black Alcantara / Laguna\"":\""5995\"",\""SRT\\u00ae Demon 170\"":\""20466\"",\""TorqueFlite\\u00ae 8-Speed Automatic Transmission\"":\""2995\"",\""170 Satin Black Hood / Roof / Decklid Graphic\"":\""3695\"",\""Uconnect\\u00ae 4C NAV with 8.4-Inch Touch Screen Display\"":\""995\"",\""Gas Guzzler Tax\"":\""3700\"",\""Destination Charge\"":\""1595\""}"""
2C3CDZL96PH100064,2023,CHALLENGER,COUPE,SRT DEMON 170,6.2L V8 Supercharged HO,TorqueFlite 8-Speed Automatic Transmission,RWD,TorRed,Black,170 Alcantara Leather Seats,"$136,536 ",3128,"""{\""SRT\\u00ae Hellcat Redeye Widebody - 27Q\"":\""16605\"",\""Premium Group - Black Alcantara / Laguna\"":\""5995\"",\""SRT\\u00ae Demon 170\"":\""20466\"",\""Demonic Red Seat Belts\"":\""395\"",\""TorqueFlite\\u00ae 8-Speed Automatic Transmission\"":\""2995\"",\""170 Satin Black Hood / Roof / Decklid Graphic\"":\""3695\"",\""Uconnect\\u00ae 4C NAV with 8.4-Inch Touch Screen Display\"":\""995\"",\""Carbon Fiber 2-Piece Wheels - Frt 8x8 Rr 17x11\"":\""11495\"",\""Gas Guzzler Tax\"":\""3700\"",\""Destination Charge\"":\""1595\""}"""
2C3CDZL98PH100065,2023,CHALLENGER,COUPE,SRT DEMON 170,6.2L V8 Supercharged HO,TorqueFlite 8-Speed Automatic Transmission,RWD,Pitch-Black,Black / Demonic Red,170 Laguna Leather Seats,"$130,841 ",3129,"""{\""SRT\\u00ae Hellcat Redeye Widebody - 27Q\"":\""14605\"",\""Premium Group - Black Alcantara / Laguna\"":\""5995\"",\""SRT\\u00ae Demon 170\"":\""20466\"",\""Demonic Red Seat Belts\"":\""395\"",\""TorqueFlite\\u00ae 8-Speed Automatic Transmission\"":\""2995\"",\""Uconnect\\u00ae 4C NAV with 8.4-Inch Touch Screen Display\"":\""995\"",\""Carbon Fiber 2-Piece Wheels - Frt 8x8 Rr 17x11\"":\""11495\"",\""Gas Guzzler Tax\"":\""3700\"",\""Destination Charge\"":\""1595\""}"""
2C3CDZL9XPH100066,2023,CHALLENGER,COUPE,SRT DEMON 170,6.2L V8 Supercharged HO,TorqueFlite 8-Speed Automatic Transmission,RWD,TorRed,Black,170 Alcantara Leather Seats,"$132,841 ",3130,"""{\""SRT\\u00ae Hellcat Redeye Widebody - 27Q\"":\""16605\"",\""Premium Group - Black Alcantara / Laguna\"":\""5995\"",\""SRT\\u00ae Demon 170\"":\""20466\"",\""Demonic Red Seat Belts\"":\""395\"",\""TorqueFlite\\u00ae 8-Speed Automatic Transmission\"":\""2995\"",\""Uconnect\\u00ae 4C NAV with 8.4-Inch Touch Screen Display\"":\""995\"",\""Carbon Fiber 2-Piece Wheels - Frt 8x8 Rr 17x11\"":\""11495\"",\""Gas Guzzler Tax\"":\""3700\"",\""Destination Charge\"":\""1595\""}"""
2C3CDZL91PH100067,2023,CHALLENGER,COUPE,SRT DEMON 170,6.2L V8 Supercharged HO,TorqueFlite 8-Speed Automatic Transmission,RWD,White Knuckle,Black,170 Alcantara Leather Seats,"$129,451 ",3131,"""{\""SRT\\u00ae Hellcat Redeye Widebody - 27Q\"":\""14605\"",\""Premium Group - Black Alcantara / Laguna\"":\""5995\"",\""SRT\\u00ae Demon 170\"":\""20466\"",\""TorqueFlite\\u00ae 8-Speed Automatic Transmission\"":\""2995\"",\""Carbon Fiber 2-Piece Wheels - Frt 8x8 Rr 17x11\"":\""11495\"",\""Gas Guzzler Tax\"":\""3700\"",\""Destination Charge\"":\""1595\""}"""
2C3CDZL93PH100068,2023,CHALLENGER,COUPE,SRT DEMON 170,6.2L V8 Supercharged HO,TorqueFlite 8-Speed Automatic Transmission,RWD,Plum Crazy,Black / Demonic Red,170 Laguna Leather Seats,"$144,626 ",3132,"""{\""Plum Crazy Exterior Paint\"":\""95\"",\""SRT\\u00ae Hellcat Redeye Widebody - 27Q\"":\""14605\"",\""Premium Group - Black Alcantara / Laguna\"":\""5995\"",\""SRT\\u00ae Demon 170\"":\""20466\"",\""Demonic Red Seat Belts\"":\""395\"",\""TorqueFlite\\u00ae 8-Speed Automatic Transmission\"":\""2995\"",\""Power Sunroof\"":\""9995\"",\""170 Satin Black Hood / Roof / Decklid Graphic\"":\""3695\"",\""Uconnect\\u00ae 4C NAV with 8.4-Inch Touch Screen Display\"":\""995\"",\""Carbon Fiber 2-Piece Wheels - Frt 8x8 Rr 17x11\"":\""11495\"",\""Gas Guzzler Tax\"":\""3700\"",\""Destination Charge\"":\""1595\""}"""
2C3CDZL95PH100069,2023,CHALLENGER,COUPE,SRT DEMON 170,6.2L V8 Supercharged HO,TorqueFlite 8-Speed Automatic Transmission,RWD,Plum Crazy,Black / Demonic Red,170 Laguna Leather Seats,"$123,136 ",3133,"""{\""Plum Crazy Exterior Paint\"":\""95\"",\""SRT\\u00ae Hellcat Redeye Widebody - 27Q\"":\""14605\"",\""Premium Group - Black Alcantara / Laguna\"":\""5995\"",\""SRT\\u00ae Demon 170\"":\""20466\"",\""Demonic Red Seat Belts\"":\""395\"",\""TorqueFlite\\u00ae 8-Speed Automatic Transmission\"":\""2995\"",\""170 Satin Black Hood / Roof / Decklid Graphic\"":\""3695\"",\""Uconnect\\u00ae 4C NAV with 8.4-Inch Touch Screen Display\"":\""995\"",\""Gas Guzzler Tax\"":\""3700\"",\""Destination Charge\"":\""1595\""}"""
